agedays,param,sd.median
6244,WEIGHTKG,0.39766625
6245,WEIGHTKG,0.39762545
6246,WEIGHTKG,0.39758453
6247,WEIGHTKG,0.39754355
6248,WEIGHTKG,0.3992503
6249,WEIGHTKG,0.39920133
6250,WEIGHTKG,0.39915225
6251,WEIGHTKG,0.39910308
6252,WEIGHTKG,0.399046
6253,WEIGHTKG,0.39899665
6254,WEIGHTKG,0.39894721
6255,WEIGHTKG,0.39889768
6256,WEIGHTKG,0.39885566
6257,WEIGHTKG,0.39880589
6258,WEIGHTKG,0.39874843
6259,WEIGHTKG,0.39869848
6260,WEIGHTKG,0.39864844
6261,WEIGHTKG,0.39860576
6262,WEIGHTKG,0.39855549
6263,WEIGHTKG,0.39850509
6264,WEIGHTKG,0.39845461
6265,WEIGHTKG,0.3983967
6266,WEIGHTKG,0.39834607
6267,WEIGHTKG,0.39829531
6268,WEIGHTKG,0.39824447
6269,WEIGHTKG,0.39819354
6270,WEIGHTKG,0.39814249
6271,WEIGHTKG,0.39809135
6272,WEIGHTKG,0.39804009
6273,WEIGHTKG,0.39798874
6274,WEIGHTKG,0.39794433
6275,WEIGHTKG,0.39789274
6276,WEIGHTKG,0.39784801
6277,WEIGHTKG,0.39778927
6278,WEIGHTKG,0.39773738
6279,WEIGHTKG,0.39768541
6280,WEIGHTKG,0.39763331
6281,WEIGHTKG,0.39758113
6282,WEIGHTKG,0.39752886
6283,WEIGHTKG,0.39747646
6284,WEIGHTKG,0.39741731
6285,WEIGHTKG,0.39737138
6286,WEIGHTKG,0.39731869
6287,WEIGHTKG,0.39726591
6288,WEIGHTKG,0.39721957
6289,WEIGHTKG,0.39716655
6290,WEIGHTKG,0.39711341
6291,WEIGHTKG,0.39705375
6292,WEIGHTKG,0.39700046
6293,WEIGHTKG,0.39694706
6294,WEIGHTKG,0.39689356
6295,WEIGHTKG,0.39683998
6296,WEIGHTKG,0.39678627
6297,WEIGHTKG,0.39673248
6298,WEIGHTKG,0.39667857
6299,WEIGHTKG,0.39662457
6300,WEIGHTKG,0.39656433
6301,WEIGHTKG,0.39651015
6302,WEIGHTKG,0.39646193
6303,WEIGHTKG,0.39640754
6304,WEIGHTKG,0.39635304
6305,WEIGHTKG,0.39629248
6306,WEIGHTKG,0.39623779
6307,WEIGHTKG,0.39618888
6308,WEIGHTKG,0.39613396
6309,WEIGHTKG,0.39607894
6310,WEIGHTKG,0.39602384
6311,WEIGHTKG,0.39596862
6312,WEIGHTKG,0.39591327
6313,WEIGHTKG,0.39586353
6314,WEIGHTKG,0.39580798
6315,WEIGHTKG,0.39575231
6316,WEIGHTKG,0.39569655
6317,WEIGHTKG,0.39564067
6318,WEIGHTKG,0.39557919
6319,WEIGHTKG,0.39552316
6320,WEIGHTKG,0.39546701
6321,WEIGHTKG,0.39541078
6322,WEIGHTKG,0.39534909
6323,WEIGHTKG,0.39529797
6324,WEIGHTKG,0.39523616
6325,WEIGHTKG,0.39518479
6326,WEIGHTKG,0.39512801
6327,WEIGHTKG,0.39507118
6328,WEIGHTKG,0.39501935
6329,WEIGHTKG,0.39495715
6330,WEIGHTKG,0.39489996
6331,WEIGHTKG,0.39484775
6332,WEIGHTKG,0.39479032
6333,WEIGHTKG,0.39473283
6334,WEIGHTKG,0.39467523
6335,WEIGHTKG,0.3946175
6336,WEIGHTKG,0.39455482
6337,WEIGHTKG,0.39449695
6338,WEIGHTKG,0.39444372
6339,WEIGHTKG,0.39438561
6340,WEIGHTKG,0.39432737
6341,WEIGHTKG,0.39426905
6342,WEIGHTKG,0.39421061
6343,WEIGHTKG,0.39415205
6344,WEIGHTKG,0.39409342
6345,WEIGHTKG,0.39403465
6346,WEIGHTKG,0.39398032
6347,WEIGHTKG,0.39392132
6348,WEIGHTKG,0.39386222
6349,WEIGHTKG,0.39380303
6350,WEIGHTKG,0.39374372
6351,WEIGHTKG,0.39368433
6352,WEIGHTKG,0.39362481
6353,WEIGHTKG,0.39356521
6354,WEIGHTKG,0.39350548
6355,WEIGHTKG,0.39344567
6356,WEIGHTKG,0.39338988
6357,WEIGHTKG,0.3933298
6358,WEIGHTKG,0.39326558
6359,WEIGHTKG,0.39320534
6360,WEIGHTKG,0.39314899
6361,WEIGHTKG,0.39308852
6362,WEIGHTKG,0.39302793
6363,WEIGHTKG,0.39296725
6364,WEIGHTKG,0.39290646
6365,WEIGHTKG,0.39284554
6366,WEIGHTKG,0.39383352
6367,WEIGHTKG,0.39376315
6368,WEIGHTKG,0.39368796
6369,WEIGHTKG,0.39361742
6370,WEIGHTKG,0.39354676
6371,WEIGHTKG,0.39347601
6372,WEIGHTKG,0.39340514
6373,WEIGHTKG,0.39332968
6374,WEIGHTKG,0.39325866
6375,WEIGHTKG,0.39318752
6376,WEIGHTKG,0.39312068
6377,WEIGHTKG,0.3930493
6378,WEIGHTKG,0.39297783
6379,WEIGHTKG,0.39290625
6380,WEIGHTKG,0.39283454
6381,WEIGHTKG,0.39275855
6382,WEIGHTKG,0.39268669
6383,WEIGHTKG,0.39261061
6384,WEIGHTKG,0.39253858
6385,WEIGHTKG,0.39246646
6386,WEIGHTKG,0.39239421
6387,WEIGHTKG,0.39232588
6388,WEIGHTKG,0.39224944
6389,WEIGHTKG,0.3921769
6390,WEIGHTKG,0.39210427
6391,WEIGHTKG,0.39203152
6392,WEIGHTKG,0.39195865
6393,WEIGHTKG,0.3918857
6394,WEIGHTKG,0.39181265
6395,WEIGHTKG,0.39173949
6396,WEIGHTKG,0.39166623
6397,WEIGHTKG,0.39159647
6398,WEIGHTKG,0.39152297
6399,WEIGHTKG,0.39144936
6400,WEIGHTKG,0.39137563
6401,WEIGHTKG,0.39130181
6402,WEIGHTKG,0.3912279
6403,WEIGHTKG,0.3911539
6404,WEIGHTKG,0.39107975
6405,WEIGHTKG,0.39100555
6406,WEIGHTKG,0.39093122
6407,WEIGHTKG,0.39085677
6408,WEIGHTKG,0.39078224
6409,WEIGHTKG,0.39070761
6410,WEIGHTKG,0.390636
6411,WEIGHTKG,0.39055803
6412,WEIGHTKG,0.39048308
6413,WEIGHTKG,0.39040804
6414,WEIGHTKG,0.39032993
6415,WEIGHTKG,0.39025474
6416,WEIGHTKG,0.3901794
6417,WEIGHTKG,0.39010686
6418,WEIGHTKG,0.39002848
6419,WEIGHTKG,0.38995284
6420,WEIGHTKG,0.38987714
6421,WEIGHTKG,0.38980129
6422,WEIGHTKG,0.38972539
6423,WEIGHTKG,0.38964933
6424,WEIGHTKG,0.38957322
6425,WEIGHTKG,0.38949698
6426,WEIGHTKG,0.38942316
6427,WEIGHTKG,0.38934669
6428,WEIGHTKG,0.3892701
6429,WEIGHTKG,0.38919342
6430,WEIGHTKG,0.389119
6431,WEIGHTKG,0.38903975
6432,WEIGHTKG,0.38896278
6433,WEIGHTKG,0.38888568
6434,WEIGHTKG,0.38880849
6435,WEIGHTKG,0.38873118
6436,WEIGHTKG,0.38865378
6437,WEIGHTKG,0.3885763
6438,WEIGHTKG,0.38849869
6439,WEIGHTKG,0.388421
6440,WEIGHTKG,0.38834518
6441,WEIGHTKG,0.38826725
6442,WEIGHTKG,0.3881892
6443,WEIGHTKG,0.38811105
6444,WEIGHTKG,0.38803279
6445,WEIGHTKG,0.38795444
6446,WEIGHTKG,0.38787776
6447,WEIGHTKG,0.38779917
6448,WEIGHTKG,0.3877205
6449,WEIGHTKG,0.3876417
6450,WEIGHTKG,0.38756281
6451,WEIGHTKG,0.38748223
6452,WEIGHTKG,0.38740316
6453,WEIGHTKG,0.38732401
6454,WEIGHTKG,0.38724473
6455,WEIGHTKG,0.38716537
6456,WEIGHTKG,0.38708588
6457,WEIGHTKG,0.38700634
6458,WEIGHTKG,0.38692796
6459,WEIGHTKG,0.38684815
6460,WEIGHTKG,0.38676825
6461,WEIGHTKG,0.38668945
6462,WEIGHTKG,0.38660812
6463,WEIGHTKG,0.38652903
6464,WEIGHTKG,0.38644868
6465,WEIGHTKG,0.38636822
6466,WEIGHTKG,0.38628867
6467,WEIGHTKG,0.386208
6468,WEIGHTKG,0.38612625
6469,WEIGHTKG,0.38604537
6470,WEIGHTKG,0.38596442
6471,WEIGHTKG,0.38588336
6472,WEIGHTKG,0.3858014
6473,WEIGHTKG,0.38572091
6474,WEIGHTKG,0.38563955
6475,WEIGHTKG,0.38555807
6476,WEIGHTKG,0.3854765
6477,WEIGHTKG,0.38539484
6478,WEIGHTKG,0.38531363
6479,WEIGHTKG,0.3852317
6480,WEIGHTKG,0.38514972
6481,WEIGHTKG,0.38506714
6482,WEIGHTKG,0.38498497
6483,WEIGHTKG,0.38490269
6484,WEIGHTKG,0.38482031
6485,WEIGHTKG,0.38473782
6486,WEIGHTKG,0.38465527
6487,WEIGHTKG,0.38473082
6488,WEIGHTKG,0.38463926
6489,WEIGHTKG,0.38454762
6490,WEIGHTKG,0.38445589
6491,WEIGHTKG,0.38436311
6492,WEIGHTKG,0.38427123
6493,WEIGHTKG,0.38417929
6494,WEIGHTKG,0.38408723
6495,WEIGHTKG,0.38399509
6496,WEIGHTKG,0.38390285
6497,WEIGHTKG,0.38381127
6498,WEIGHTKG,0.38371813
6499,WEIGHTKG,0.38362631
6500,WEIGHTKG,0.38353309
6501,WEIGHTKG,0.38344043
6502,WEIGHTKG,0.38334766
6503,WEIGHTKG,0.38325483
6504,WEIGHTKG,0.38316193
6505,WEIGHTKG,0.38306892
6506,WEIGHTKG,0.38297582
6507,WEIGHTKG,0.38288224
6508,WEIGHTKG,0.38278937
6509,WEIGHTKG,0.38269603
6510,WEIGHTKG,0.3826026
6511,WEIGHTKG,0.38250908
6512,WEIGHTKG,0.38241571
6513,WEIGHTKG,0.38232198
6514,WEIGHTKG,0.38222802
6515,WEIGHTKG,0.38213414
6516,WEIGHTKG,0.38204032
6517,WEIGHTKG,0.38194624
6518,WEIGHTKG,0.38185209
6519,WEIGHTKG,0.38175789
6520,WEIGHTKG,0.38166356
6521,WEIGHTKG,0.38156918
6522,WEIGHTKG,0.38147467
6523,WEIGHTKG,0.38138011
6524,WEIGHTKG,0.38128546
6525,WEIGHTKG,0.38119075
6526,WEIGHTKG,0.38109571
6527,WEIGHTKG,0.38100103
6528,WEIGHTKG,0.38090605
6529,WEIGHTKG,0.38081068
6530,WEIGHTKG,0.38071585
6531,WEIGHTKG,0.38062024
6532,WEIGHTKG,0.38052529
6533,WEIGHTKG,0.38042989
6534,WEIGHTKG,0.38033441
6535,WEIGHTKG,0.38023937
6536,WEIGHTKG,0.38014376
6537,WEIGHTKG,0.3800475
6538,WEIGHTKG,0.37995169
6539,WEIGHTKG,0.37985581
6540,WEIGHTKG,0.37975919
6541,WEIGHTKG,0.37966311
6542,WEIGHTKG,0.37956694
6543,WEIGHTKG,0.37947071
6544,WEIGHTKG,0.37937516
6545,WEIGHTKG,0.37927878
6546,WEIGHTKG,0.37918231
6547,WEIGHTKG,0.37908578
6548,WEIGHTKG,0.37898916
6549,WEIGHTKG,0.37889248
6550,WEIGHTKG,0.37879568
6551,WEIGHTKG,0.37869883
6552,WEIGHTKG,0.37860087
6553,WEIGHTKG,0.37850383
6554,WEIGHTKG,0.3784067
6555,WEIGHTKG,0.37830949
6556,WEIGHTKG,0.37821218
6557,WEIGHTKG,0.37811366
6558,WEIGHTKG,0.37801617
6559,WEIGHTKG,0.37791863
6560,WEIGHTKG,0.377821
6561,WEIGHTKG,0.377722
6562,WEIGHTKG,0.37762418
6563,WEIGHTKG,0.37752628
6564,WEIGHTKG,0.37742829
6565,WEIGHTKG,0.37733024
6566,WEIGHTKG,0.37723354
6567,WEIGHTKG,0.37713388
6568,WEIGHTKG,0.37703559
6569,WEIGHTKG,0.37693721
6570,WEIGHTKG,0.37683877
6571,WEIGHTKG,0.37674025
6572,WEIGHTKG,0.37664166
6573,WEIGHTKG,0.37654462
6574,WEIGHTKG,0.37644589
6575,WEIGHTKG,0.37634709
6576,WEIGHTKG,0.37624821
6577,WEIGHTKG,0.37614748
6578,WEIGHTKG,0.3760502
6579,WEIGHTKG,0.37594929
6580,WEIGHTKG,0.37585008
6581,WEIGHTKG,0.37575078
6582,WEIGHTKG,0.37565142
6583,WEIGHTKG,0.37555197
6584,WEIGHTKG,0.37545246
6585,WEIGHTKG,0.37535486
6586,WEIGHTKG,0.3752532
6587,WEIGHTKG,0.37515345
6588,WEIGHTKG,0.37505364
6589,WEIGHTKG,0.37495166
6590,WEIGHTKG,0.37485164
6591,WEIGHTKG,0.3747516
6592,WEIGHTKG,0.37465143
6593,WEIGHTKG,0.37455124
6594,WEIGHTKG,0.37445319
6595,WEIGHTKG,0.37435058
6596,WEIGHTKG,0.37425014
6597,WEIGHTKG,0.37415195
6598,WEIGHTKG,0.37405139
6599,WEIGHTKG,0.3739484
6600,WEIGHTKG,0.37384766
6601,WEIGHTKG,0.37374684
6602,WEIGHTKG,0.37364596
6603,WEIGHTKG,0.37354502
6604,WEIGHTKG,0.37344402
6605,WEIGHTKG,0.37290469
6606,WEIGHTKG,0.37279978
6607,WEIGHTKG,0.37269378
6608,WEIGHTKG,0.37258774
6609,WEIGHTKG,0.37248278
6610,WEIGHTKG,0.37237552
6611,WEIGHTKG,0.37226933
6612,WEIGHTKG,0.37216312
6613,WEIGHTKG,0.37205687
6614,WEIGHTKG,0.37195057
6615,WEIGHTKG,0.37184301
6616,WEIGHTKG,0.37173662
6617,WEIGHTKG,0.37163016
6618,WEIGHTKG,0.37152368
6619,WEIGHTKG,0.37141716
6620,WEIGHTKG,0.37131059
6621,WEIGHTKG,0.37120399
6622,WEIGHTKG,0.37109736
6623,WEIGHTKG,0.37099066
6624,WEIGHTKG,0.37088394
6625,WEIGHTKG,0.37077582
6626,WEIGHTKG,0.37067038
6627,WEIGHTKG,0.37056351
6628,WEIGHTKG,0.37045664
6629,WEIGHTKG,0.37034971
6630,WEIGHTKG,0.37024274
6631,WEIGHTKG,0.37013429
6632,WEIGHTKG,0.3700287
6633,WEIGHTKG,0.36992013
6634,WEIGHTKG,0.369813
6635,WEIGHTKG,0.36970583
6636,WEIGHTKG,0.3695986
6637,WEIGHTKG,0.36949134
6638,WEIGHTKG,0.36938253
6639,WEIGHTKG,0.36927673
6640,WEIGHTKG,0.36916935
6641,WEIGHTKG,0.36906195
6642,WEIGHTKG,0.36895448
6643,WEIGHTKG,0.36884701
6644,WEIGHTKG,0.36873949
6645,WEIGHTKG,0.3686319
6646,WEIGHTKG,0.36852431
6647,WEIGHTKG,0.36841834
6648,WEIGHTKG,0.36831066
6649,WEIGHTKG,0.36820295
6650,WEIGHTKG,0.36809522
6651,WEIGHTKG,0.36798745
6652,WEIGHTKG,0.36787963
6653,WEIGHTKG,0.36777177
6654,WEIGHTKG,0.36766389
6655,WEIGHTKG,0.36755595
6656,WEIGHTKG,0.367448
6657,WEIGHTKG,0.36734
6658,WEIGHTKG,0.36723015
6659,WEIGHTKG,0.36712205
6660,WEIGHTKG,0.36701393
6661,WEIGHTKG,0.36690578
6662,WEIGHTKG,0.36679757
6663,WEIGHTKG,0.36668932
6664,WEIGHTKG,0.36658105
6665,WEIGHTKG,0.36647275
6666,WEIGHTKG,0.36636442
6667,WEIGHTKG,0.36625603
6668,WEIGHTKG,0.36614761
6669,WEIGHTKG,0.36603916
6670,WEIGHTKG,0.36593068
6671,WEIGHTKG,0.36582217
6672,WEIGHTKG,0.3657116
6673,WEIGHTKG,0.365605
6674,WEIGHTKG,0.36549434
6675,WEIGHTKG,0.36538565
6676,WEIGHTKG,0.36527696
6677,WEIGHTKG,0.36516821
6678,WEIGHTKG,0.36505941
6679,WEIGHTKG,0.3649506
6680,WEIGHTKG,0.36484173
6681,WEIGHTKG,0.36473286
6682,WEIGHTKG,0.36462393
6683,WEIGHTKG,0.36451498
6684,WEIGHTKG,0.36440596
6685,WEIGHTKG,0.36429694
6686,WEIGHTKG,0.3641879
6687,WEIGHTKG,0.36407879
6688,WEIGHTKG,0.36396965
6689,WEIGHTKG,0.36386049
6690,WEIGHTKG,0.36375129
6691,WEIGHTKG,0.36364207
6692,WEIGHTKG,0.36353278
6693,WEIGHTKG,0.3634235
6694,WEIGHTKG,0.36331415
6695,WEIGHTKG,0.36320481
6696,WEIGHTKG,0.3630954
6697,WEIGHTKG,0.36298597
6698,WEIGHTKG,0.3628765
6699,WEIGHTKG,0.36276701
6700,WEIGHTKG,0.36265746
6701,WEIGHTKG,0.3625479
6702,WEIGHTKG,0.36243832
6703,WEIGHTKG,0.36232868
6704,WEIGHTKG,0.36221901
6705,WEIGHTKG,0.36211175
6706,WEIGHTKG,0.36200204
6707,WEIGHTKG,0.36189231
6708,WEIGHTKG,0.36178252
6709,WEIGHTKG,0.3616752
6710,WEIGHTKG,0.36156288
6711,WEIGHTKG,0.36145553
6712,WEIGHTKG,0.36134312
6713,WEIGHTKG,0.36123571
6714,WEIGHTKG,0.3611232
6715,WEIGHTKG,0.3610132
6716,WEIGHTKG,0.3609032
6717,WEIGHTKG,0.36079314
6718,WEIGHTKG,0.36068305
6719,WEIGHTKG,0.36057293
6720,WEIGHTKG,0.36046278
6721,WEIGHTKG,0.36035261
6722,WEIGHTKG,0.3602424
6723,WEIGHTKG,0.36012951
6724,WEIGHTKG,0.36001924
6725,WEIGHTKG,0.35940024
6726,WEIGHTKG,0.35929015
6727,WEIGHTKG,0.35917735
6728,WEIGHTKG,0.35906589
6729,WEIGHTKG,0.35895443
6730,WEIGHTKG,0.35884297
6731,WEIGHTKG,0.35873288
6732,WEIGHTKG,0.35862142
6733,WEIGHTKG,0.35850996
6734,WEIGHTKG,0.3583985
6735,WEIGHTKG,0.35828704
6736,WEIGHTKG,0.35817558
6737,WEIGHTKG,0.35806412
6738,WEIGHTKG,0.35795265
6739,WEIGHTKG,0.35783985
6740,WEIGHTKG,0.35772839
6741,WEIGHTKG,0.35761693
6742,WEIGHTKG,0.35750547
6743,WEIGHTKG,0.35739404
6744,WEIGHTKG,0.35728258
6745,WEIGHTKG,0.35717243
6746,WEIGHTKG,0.357061
6747,WEIGHTKG,0.35694823
6748,WEIGHTKG,0.35683677
6749,WEIGHTKG,0.35672534
6750,WEIGHTKG,0.35661387
6751,WEIGHTKG,0.35650244
6752,WEIGHTKG,0.35639101
6753,WEIGHTKG,0.35628089
6754,WEIGHTKG,0.35616943
6755,WEIGHTKG,0.35605672
6756,WEIGHTKG,0.3559466
6757,WEIGHTKG,0.35583517
6758,WEIGHTKG,0.35572374
6759,WEIGHTKG,0.35561234
6760,WEIGHTKG,0.35550094
6761,WEIGHTKG,0.35539082
6762,WEIGHTKG,0.35527939
6763,WEIGHTKG,0.35516801
6764,WEIGHTKG,0.35505661
6765,WEIGHTKG,0.35494521
6766,WEIGHTKG,0.35483384
6767,WEIGHTKG,0.35472119
6768,WEIGHTKG,0.35461107
6769,WEIGHTKG,0.35449973
6770,WEIGHTKG,0.35438836
6771,WEIGHTKG,0.35427573
6772,WEIGHTKG,0.35416439
6773,WEIGHTKG,0.35405305
6774,WEIGHTKG,0.35394174
6775,WEIGHTKG,0.3538304
6776,WEIGHTKG,0.35372034
6777,WEIGHTKG,0.353609
6778,WEIGHTKG,0.35349771
6779,WEIGHTKG,0.3533864
6780,WEIGHTKG,0.35327512
6781,WEIGHTKG,0.35316384
6782,WEIGHTKG,0.35305378
6783,WEIGHTKG,0.3529425
6784,WEIGHTKG,0.35283121
6785,WEIGHTKG,0.35271877
6786,WEIGHTKG,0.35260752
6787,WEIGHTKG,0.3524963
6788,WEIGHTKG,0.35238504
6789,WEIGHTKG,0.35227385
6790,WEIGHTKG,0.35216263
6791,WEIGHTKG,0.35205144
6792,WEIGHTKG,0.35194024
6793,WEIGHTKG,0.35182905
6794,WEIGHTKG,0.35171789
6795,WEIGHTKG,0.35160673
6796,WEIGHTKG,0.3514944
6797,WEIGHTKG,0.35138327
6798,WEIGHTKG,0.35127214
6799,WEIGHTKG,0.35116103
6800,WEIGHTKG,0.3510499
6801,WEIGHTKG,0.35093766
6802,WEIGHTKG,0.35082772
6803,WEIGHTKG,0.35071665
6804,WEIGHTKG,0.35060558
6805,WEIGHTKG,0.35049453
6806,WEIGHTKG,0.35038349
6807,WEIGHTKG,0.35027245
6808,WEIGHTKG,0.35016143
6809,WEIGHTKG,0.35005042
6810,WEIGHTKG,0.34994054
6811,WEIGHTKG,0.34982845
6812,WEIGHTKG,0.34971857
6813,WEIGHTKG,0.34960651
6814,WEIGHTKG,0.34949556
6815,WEIGHTKG,0.34938464
6816,WEIGHTKG,0.34927478
6817,WEIGHTKG,0.34916389
6818,WEIGHTKG,0.349053
6819,WEIGHTKG,0.3489421
6820,WEIGHTKG,0.34883124
6821,WEIGHTKG,0.34872037
6822,WEIGHTKG,0.34860951
6823,WEIGHTKG,0.34849975
6824,WEIGHTKG,0.34838787
6825,WEIGHTKG,0.34827706
6826,WEIGHTKG,0.34816629
6827,WEIGHTKG,0.34805551
6828,WEIGHTKG,0.34794474
6829,WEIGHTKG,0.34783402
6830,WEIGHTKG,0.34772328
6831,WEIGHTKG,0.34761256
6832,WEIGHTKG,0.34750086
6833,WEIGHTKG,0.3473902
6834,WEIGHTKG,0.34727955
6835,WEIGHTKG,0.34716988
6836,WEIGHTKG,0.34705925
6837,WEIGHTKG,0.34694865
6838,WEIGHTKG,0.34683806
6839,WEIGHTKG,0.34672841
6840,WEIGHTKG,0.34661785
6841,WEIGHTKG,0.34650636
6842,WEIGHTKG,0.34639585
6843,WEIGHTKG,0.34628627
6844,WEIGHTKG,0.34617576
6845,WEIGHTKG,0.34606436
6846,WEIGHTKG,0.34595391
6847,WEIGHTKG,0.34581226
6848,WEIGHTKG,0.34570476
6849,WEIGHTKG,0.34559798
6850,WEIGHTKG,0.34549126
6851,WEIGHTKG,0.34538385
6852,WEIGHTKG,0.34527722
6853,WEIGHTKG,0.34517142
6854,WEIGHTKG,0.34506491
6855,WEIGHTKG,0.34495845
6856,WEIGHTKG,0.34485203
6857,WEIGHTKG,0.3447457
6858,WEIGHTKG,0.34463939
6859,WEIGHTKG,0.34453312
6860,WEIGHTKG,0.34442693
6861,WEIGHTKG,0.34432173
6862,WEIGHTKG,0.34421566
6863,WEIGHTKG,0.34410864
6864,WEIGHTKG,0.34400263
6865,WEIGHTKG,0.34389672
6866,WEIGHTKG,0.34379083
6867,WEIGHTKG,0.34368393
6868,WEIGHTKG,0.34357813
6869,WEIGHTKG,0.34347239
6870,WEIGHTKG,0.34336668
6871,WEIGHTKG,0.34326106
6872,WEIGHTKG,0.34315547
6873,WEIGHTKG,0.34304997
6874,WEIGHTKG,0.3429445
6875,WEIGHTKG,0.34283909
6876,WEIGHTKG,0.34273246
6877,WEIGHTKG,0.34262845
6878,WEIGHTKG,0.34252188
6879,WEIGHTKG,0.34241667
6880,WEIGHTKG,0.34231153
6881,WEIGHTKG,0.34220782
6882,WEIGHTKG,0.3421028
6883,WEIGHTKG,0.34199786
6884,WEIGHTKG,0.3418915
6885,WEIGHTKG,0.34178665
6886,WEIGHTKG,0.34168184
6887,WEIGHTKG,0.34157708
6888,WEIGHTKG,0.34147242
6889,WEIGHTKG,0.34136778
6890,WEIGHTKG,0.3412632
6891,WEIGHTKG,0.34115869
6892,WEIGHTKG,0.34105426
6893,WEIGHTKG,0.34094822
6894,WEIGHTKG,0.34084386
6895,WEIGHTKG,0.34073958
6896,WEIGHTKG,0.34063363
6897,WEIGHTKG,0.34052944
6898,WEIGHTKG,0.34042531
6899,WEIGHTKG,0.34031945
6900,WEIGHTKG,0.34021541
6901,WEIGHTKG,0.34011143
6902,WEIGHTKG,0.34000754
6903,WEIGHTKG,0.33990368
6904,WEIGHTKG,0.339798
6905,WEIGHTKG,0.33969426
6906,WEIGHTKG,0.33959058
6907,WEIGHTKG,0.33948693
6908,WEIGHTKG,0.33938336
6909,WEIGHTKG,0.33927989
6910,WEIGHTKG,0.33917442
6911,WEIGHTKG,0.33907104
6912,WEIGHTKG,0.33896768
6913,WEIGHTKG,0.33886442
6914,WEIGHTKG,0.33876121
6915,WEIGHTKG,0.33865806
6916,WEIGHTKG,0.33855501
6917,WEIGHTKG,0.33845198
6918,WEIGHTKG,0.33834681
6919,WEIGHTKG,0.3382439
6920,WEIGHTKG,0.33814108
6921,WEIGHTKG,0.33804059
6922,WEIGHTKG,0.33793792
6923,WEIGHTKG,0.33783528
6924,WEIGHTKG,0.33773273
6925,WEIGHTKG,0.33763027
6926,WEIGHTKG,0.33752784
6927,WEIGHTKG,0.3374255
6928,WEIGHTKG,0.33732074
6929,WEIGHTKG,0.33721849
6930,WEIGHTKG,0.33711633
6931,WEIGHTKG,0.33701423
6932,WEIGHTKG,0.33691478
6933,WEIGHTKG,0.33681282
6934,WEIGHTKG,0.33671096
6935,WEIGHTKG,0.33660915
6936,WEIGHTKG,0.33650744
6937,WEIGHTKG,0.33640575
6938,WEIGHTKG,0.33630142
6939,WEIGHTKG,0.33619988
6940,WEIGHTKG,0.3361012
6941,WEIGHTKG,0.33599982
6942,WEIGHTKG,0.33589852
6943,WEIGHTKG,0.33579439
6944,WEIGHTKG,0.3356961
6945,WEIGHTKG,0.33559501
6946,WEIGHTKG,0.33549398
6947,WEIGHTKG,0.33539301
6948,WEIGHTKG,0.33529213
6949,WEIGHTKG,0.33518827
6950,WEIGHTKG,0.33508751
6951,WEIGHTKG,0.33498681
6952,WEIGHTKG,0.33488616
6953,WEIGHTKG,0.33478564
6954,WEIGHTKG,0.33468515
6955,WEIGHTKG,0.33458474
6956,WEIGHTKG,0.33448115
6957,WEIGHTKG,0.33438087
6958,WEIGHTKG,0.33428067
6959,WEIGHTKG,0.3341772
6960,WEIGHTKG,0.33407709
6961,WEIGHTKG,0.33397707
6962,WEIGHTKG,0.33387712
6963,WEIGHTKG,0.33377725
6964,WEIGHTKG,0.33367744
6965,WEIGHTKG,0.33357772
6966,WEIGHTKG,0.33347806
6967,WEIGHTKG,0.33337849
6968,WEIGHTKG,0.33327901
6969,WEIGHTKG,0.33317956
6970,WEIGHTKG,0.33308023
6971,WEIGHTKG,0.33297727
6972,WEIGHTKG,0.33287805
6973,WEIGHTKG,0.3327789
6974,WEIGHTKG,0.33267981
6975,WEIGHTKG,0.33258083
6976,WEIGHTKG,0.33248192
6977,WEIGHTKG,0.33238307
6978,WEIGHTKG,0.3322843
6979,WEIGHTKG,0.33218956
6980,WEIGHTKG,0.3332341
6981,WEIGHTKG,0.33313942
6982,WEIGHTKG,0.33305523
6983,WEIGHTKG,0.33296594
6984,WEIGHTKG,0.33287677
6985,WEIGHTKG,0.33278772
6986,WEIGHTKG,0.33269879
6987,WEIGHTKG,0.33260995
6988,WEIGHTKG,0.33251578
6989,WEIGHTKG,0.33242714
6990,WEIGHTKG,0.3323386
6991,WEIGHTKG,0.33225018
6992,WEIGHTKG,0.33216187
6993,WEIGHTKG,0.33207366
6994,WEIGHTKG,0.33199129
6995,WEIGHTKG,0.33190334
6996,WEIGHTKG,0.33180973
6997,WEIGHTKG,0.33172196
6998,WEIGHTKG,0.33163434
6999,WEIGHTKG,0.33154681
7000,WEIGHTKG,0.3314594
7001,WEIGHTKG,0.33137208
7002,WEIGHTKG,0.33129096
7003,WEIGHTKG,0.33120394
7004,WEIGHTKG,0.33112314
7005,WEIGHTKG,0.33103639
7006,WEIGHTKG,0.33094352
7007,WEIGHTKG,0.33085698
7008,WEIGHTKG,0.33077052
7009,WEIGHTKG,0.33068419
7010,WEIGHTKG,0.33059797
7011,WEIGHTKG,0.3305054
7012,WEIGHTKG,0.33041939
7013,WEIGHTKG,0.33033347
7014,WEIGHTKG,0.33024767
7015,WEIGHTKG,0.33016199
7016,WEIGHTKG,0.3300831
7017,WEIGHTKG,0.32999098
7018,WEIGHTKG,0.32990566
7019,WEIGHTKG,0.32982728
7020,WEIGHTKG,0.32974222
7021,WEIGHTKG,0.32965732
