agedays,sex,cdc_wt_l,cdc_wt_m,cdc_wt_s,cdc_ht_l,cdc_ht_m,cdc_ht_s,cdc_hc_l,cdc_hc_m,cdc_hc_s,cdc_wt_csd_pos,cdc_wt_csd_neg,cdc_ht_csd_pos,cdc_ht_csd_neg,cdc_hc_csd_pos,cdc_hc_csd_neg,cdc_bmi_l,cdc_bmi_m,cdc_bmi_s,cdc_bmi_csd_pos,cdc_bmi_csd_neg
4930,0,-.65720242,48.27169,.19460273,1.1933825,160.00273,.049985662,,,,13.698647,7.0690517,7.9238892,8.0789719,,,-2.2815099,18.781794,.13483001,4.8821592,1.7799897
4930,1,-.99446237,47.680901,.19371925,1.090611,159.06958,.042240128,,,,15.048222,6.661974,6.6942215,6.7457352,,,-1.9601523,19.020899,.15115148,5.5255604,2.009798
4931,0,-.6570074,48.28656,.19458696,1.1958234,160.02429,.049982142,,,,13.700439,7.0709858,7.9234848,8.0805283,,,-2.2812302,18.783669,.13483319,4.8823881,1.7802377
4931,1,-.99499118,47.69062,.19369526,1.0897522,159.07829,.042232152,,,,15.051167,6.6622982,6.6935577,6.7445755,,,-1.9602089,19.022593,.15115312,5.5262966,2.0099821
4932,0,-.65681309,48.301434,.19457115,1.1982653,160.04585,.049978606,,,,13.70223,7.0729179,7.9230728,8.082077,,,-2.2809503,18.785545,.13483633,4.8826151,1.7804856
4932,1,-.99552071,47.700336,.19367126,1.088895,159.08698,.042224195,,,,15.054113,6.6626205,6.6929016,6.7434082,,,-1.9602658,19.024284,.15115474,5.5270319,2.0101662
4933,0,-.65661937,48.316307,.19455531,1.2007082,160.06741,.049975052,,,,13.704018,7.0748501,7.9226608,8.0836258,,,-2.2806706,18.787424,.13483948,4.882843,1.7807336
4933,1,-.99605083,47.710045,.19364722,1.0880392,159.09564,.04221626,,,,15.057056,6.662941,6.6922455,6.7422562,,,-1.9603231,19.025976,.15115635,5.5277672,2.0103493
4934,0,-.65642625,48.331181,.19453943,1.2031518,160.08896,.04997148,,,,13.705805,7.0767784,7.9222412,8.0851669,,,-2.2803912,18.789301,.1348426,4.883069,1.7809815
4934,1,-.99658155,47.719746,.19362317,1.0871848,159.10429,.042208344,,,,15.059999,6.6632576,6.691597,6.7410965,,,-1.9603806,19.027668,.15115795,5.5285015,2.0105329
4935,0,-.65623385,48.346058,.19452351,1.2055963,160.11052,.049967889,,,,13.70759,7.0787067,7.9218216,8.0867081,,,-2.2801118,18.791178,.13484573,4.883296,1.781229
4935,1,-.99711299,47.729443,.19359909,1.0863318,159.11292,.042200446,,,,15.062941,6.6635723,6.6909409,6.7399445,,,-1.9604384,19.02936,.15115954,5.5292368,2.010716
4936,0,-.6560421,48.360935,.19450755,1.2080418,160.13206,.049964279,,,,13.709375,7.0806332,7.921402,8.0882492,,,-2.2798324,18.793055,.13484883,4.8835211,1.7814765
4936,1,-.99764502,47.739136,.19357499,1.0854803,159.12154,.042192571,,,,15.06588,6.663887,6.6902924,6.7388,,,-1.9604965,19.031052,.1511611,5.5299711,2.0108991
4937,0,-.65585095,48.375813,.19449157,1.2104881,160.15359,.049960654,,,,13.711157,7.0825577,7.9209747,8.0897903,,,-2.2795532,18.794933,.13485193,4.8837461,1.7817245
4937,1,-.99817771,47.748817,.19355087,1.0846304,159.13013,.042184714,,,,15.068817,6.6641979,6.6896439,6.7376556,,,-1.960555,19.032742,.15116267,5.5307055,2.0110817
4938,0,-.65566045,48.39069,.19447553,1.2129352,160.17514,.049957011,,,,13.712938,7.0844803,7.9205475,8.0913239,,,-2.2792737,18.79681,.13485502,4.8839693,1.7819715
4938,1,-.99871099,47.758499,.19352673,1.083782,159.1387,.04217688,,,,15.071751,6.6645069,6.689003,6.7365112,,,-1.9606136,19.034433,.15116422,5.5314398,2.0112643
4939,0,-.65547061,48.405567,.19445945,1.2153831,160.19667,.049953349,,,,13.714716,7.086401,7.9201126,8.0928574,,,-2.2789948,18.798689,.1348581,4.8841944,1.7822189
4939,1,-.99924493,47.768169,.19350256,1.082935,159.14726,.042169064,,,,15.074686,6.664814,6.6883545,6.7353668,,,-1.9606726,19.036123,.15116577,5.5321741,2.011447
4940,0,-.65528142,48.420444,.19444336,1.2178317,160.2182,.049949668,,,,13.71649,7.0883198,7.9196777,8.0943832,,,-2.2787156,18.800568,.13486117,4.8844166,1.7824664
4940,1,-.99977952,47.77784,.19347838,1.0820895,159.15581,.042161271,,,,15.077618,6.6651192,6.6877136,6.73423,,,-1.960732,19.037815,.15116729,5.5329075,2.0116291
4941,0,-.6550929,48.435326,.19442721,1.2202811,160.23973,.049945973,,,,13.718266,7.0902386,7.9192352,8.0959091,,,-2.2784367,18.802444,.13486421,4.8846378,1.7827134
4941,1,-1.0003147,47.787498,.19345416,1.0812455,159.16432,.042153496,,,,15.080547,6.6654224,6.6870728,6.7331009,,,-1.9607916,19.039505,.15116881,5.5336409,2.0118113
4942,0,-.65490502,48.450207,.19441104,1.2227312,160.26126,.049942259,,,,13.720041,7.0921535,7.9188004,8.097435,,,-2.2781579,18.804323,.13486727,4.884861,1.7829609
4942,1,-1.0008507,47.797153,.19342993,1.0804031,159.17284,.042145744,,,,15.083475,6.6657219,6.6864319,6.7319717,,,-1.9608514,19.041195,.15117031,5.5343742,2.0119929
4943,0,-.65471774,48.465088,.19439481,1.2251822,160.28278,.049938526,,,,13.721809,7.0940685,7.9183502,8.0989609,,,-2.277879,18.806202,.13487029,4.8850813,1.7832079
4943,1,-1.0013871,47.806805,.19340567,1.0795623,159.18132,.04213801,,,,15.086401,6.6660213,6.6857986,6.7308426,,,-1.9609116,19.042885,.1511718,5.5351067,2.0121746
4944,0,-.65453118,48.479969,.19437857,1.2276337,160.30429,.049934775,,,,13.723581,7.0959797,7.9179001,8.1004791,,,-2.2776003,18.808081,.13487332,4.8853016,1.7834544
4944,1,-1.0019243,47.816444,.19338138,1.078723,159.18979,.042130295,,,,15.089321,6.666317,6.6851578,6.7297134,,,-1.9609722,19.044575,.15117329,5.53584,2.0123563
4945,0,-.65434521,48.494854,.19436228,1.230086,160.32581,.049931005,,,,13.725351,7.0978909,7.91745,8.1019897,,,-2.2773218,18.809959,.13487633,4.8855209,1.7837014
4945,1,-1.002462,47.826084,.19335708,1.0778852,159.19824,.042122602,,,,15.092245,6.6666107,6.6845245,6.7285919,,,-1.9610329,19.046263,.15117475,5.5365715,2.012537
4946,0,-.65415996,48.509735,.19434595,1.2325388,160.34731,.04992722,,,,13.727116,7.0998001,7.9169998,8.103508,,,-2.2770433,18.81184,.13487932,4.8857403,1.7839484
4946,1,-1.0030004,47.835712,.19333276,1.077049,159.20667,.042114928,,,,15.095167,6.6669025,6.6838913,6.727478,,,-1.961094,19.047953,.15117621,5.5373049,2.0127182
4947,0,-.65397531,48.52462,.19432959,1.2349923,160.3688,.049923413,,,,13.728882,7.1017075,7.9165421,8.1050186,,,-2.2767649,18.813719,.13488232,4.8859596,1.7841949
4947,1,-1.0035394,47.845337,.19330841,1.0762148,159.21509,.042107277,,,,15.098083,6.6671925,6.6832657,6.7263565,,,-1.9611554,19.049643,.15117766,5.5380373,2.0128994
4948,0,-.65379131,48.539505,.19431318,1.2374463,160.3903,.04991959,,,,13.730644,7.103611,7.9160767,8.1065216,,,-2.2764864,18.815598,.1348853,4.8861771,1.7844415
4948,1,-1.0040791,47.854958,.19328405,1.0753821,159.22348,.042099643,,,,15.101002,6.6674805,6.6826324,6.7252426,,,-1.961217,19.051331,.15117909,5.5387678,2.0130801
4949,0,-.65360802,48.55439,.19429675,1.2399009,160.41179,.049915746,,,,13.732407,7.1055145,7.9156189,8.1080246,,,-2.2762082,18.817478,.13488826,4.8863945,1.7846885
4949,1,-1.0046195,47.864571,.19325966,1.0745511,159.23186,.042092033,,,,15.103916,6.6677647,6.6820068,6.7241364,,,-1.961279,19.053019,.15118052,5.5395002,2.0132604
4950,0,-.65342534,48.569275,.19428027,1.2423562,160.43327,.049911886,,,,13.734165,7.1074162,7.9151459,8.1095276,,,-2.2759299,18.819357,.13489121,4.88661,1.7849345
4950,1,-1.0051603,47.874176,.19323525,1.0737218,159.24022,.042084441,,,,15.106831,6.6680489,6.6813812,6.7230301,,,-1.9613413,19.054707,.15118192,5.5402308,2.0134406
4951,0,-.6532433,48.584164,.19426376,1.244812,160.45476,.049908012,,,,13.735922,7.1093178,7.9146805,8.1110306,,,-2.2756517,18.821238,.13489416,4.8868265,1.785181
4951,1,-1.0057019,47.883778,.19321081,1.0728939,159.24857,.042076867,,,,15.109739,6.6683292,6.6807632,6.7219238,,,-1.9614038,19.056395,.15118332,5.5409622,2.0136209
4952,0,-.65306193,48.599052,.19424722,1.2472683,160.47624,.049904115,,,,13.737682,7.1112156,7.9142075,8.1125259,,,-2.2753737,18.823118,.13489708,4.8870411,1.7854271
4952,1,-1.0062442,47.893372,.19318636,1.0720677,159.2569,.042069316,,,,15.112652,6.6686077,6.6801376,6.7208252,,,-1.9614667,19.058083,.15118471,5.5416927,2.0138011
4953,0,-.65288121,48.613937,.19423063,1.2497251,160.49771,.049900204,,,,13.739433,7.1131115,7.9137268,8.1140213,,,-2.2750957,18.824997,.13490002,4.8872566,1.7856736
4953,1,-1.0067869,47.902962,.19316188,1.0712432,159.2652,.042061783,,,,15.115559,6.6688843,6.6795197,6.7197266,,,-1.9615299,19.059771,.15118608,5.5424242,2.0139809
4954,0,-.65270114,48.628826,.19421402,1.2521824,160.51918,.049896274,,,,13.74119,7.1150074,7.9132538,8.115509,,,-2.2748179,18.826878,.13490292,4.8874702,1.7859197
4954,1,-1.0073304,47.912544,.19313738,1.0704203,159.27348,.042054269,,,,15.118465,6.6691608,6.6789017,6.7186356,,,-1.9615933,19.061459,.15118745,5.5431547,2.0141606
4955,0,-.65252173,48.643715,.19419736,1.25464,160.54065,.049892325,,,,13.742939,7.1168995,7.9127655,8.1169968,,,-2.2745402,18.828758,.13490583,4.8876839,1.7861657
4955,1,-1.0078746,47.922123,.19311285,1.069599,159.28177,.042046778,,,,15.12137,6.6694317,6.6782837,6.7175446,,,-1.961657,19.063147,.15118881,5.5438862,2.0143399
4956,0,-.65234303,48.658607,.19418067,1.2570982,160.5621,.049888358,,,,13.74469,7.1187916,7.9122849,8.1184845,,,-2.2742624,18.830639,.13490872,4.8878965,1.7864118
4956,1,-1.0084193,47.931694,.19308831,1.0687793,159.29002,.042039305,,,,15.124271,6.6697025,6.6776733,6.7164536,,,-1.9617211,19.064833,.15119015,5.5446157,2.0145192
4957,0,-.65216494,48.673496,.19416393,1.2595568,160.58356,.049884371,,,,13.746439,7.1206799,7.9117966,8.1199646,,,-2.2739849,18.83252,.1349116,4.8881092,1.7866573
4957,1,-1.0089647,47.941257,.19306374,1.0679615,159.29826,.042031854,,,,15.127169,6.6699715,6.6770554,6.7153625,,,-1.9617854,19.066519,.15119147,5.5453453,2.014698
4958,0,-.65198749,48.688389,.19414717,1.2620157,160.60501,.04988037,,,,13.748186,7.1225681,7.9113007,8.1214447,,,-2.2737074,18.834402,.13491446,4.88832,1.7869034
4958,1,-1.0095106,47.950817,.19303915,1.0671452,159.30647,.042024422,,,,15.130068,6.6702366,6.676445,6.7142868,,,-1.96185,19.068207,.15119278,5.5460749,2.0148768
4959,0,-.65181077,48.703281,.19413038,1.2644751,160.62645,.049876351,,,,13.749929,7.1244545,7.9108047,8.1229172,,,-2.2734299,18.836283,.13491732,4.8885307,1.787149
4959,1,-1.0100573,47.960369,.19301453,1.0663306,159.31468,.042017009,,,,15.132963,6.6705017,6.6758347,6.7132034,,,-1.9619149,19.069893,.1511941,5.5468044,2.0150557
4960,0,-.65163463,48.71817,.19411354,1.2669348,160.64789,.049872313,,,,13.751675,7.126339,7.9103088,8.1243973,,,-2.2731524,18.838163,.13492016,4.8887405,1.7873945
4960,1,-1.0106045,47.969913,.1929899,1.0655177,159.32286,.042009614,,,,15.135859,6.670763,6.6752243,6.7121277,,,-1.9619801,19.071579,.15119538,5.547533,2.015234
4961,0,-.65145922,48.733067,.19409665,1.2693949,160.66933,.049868256,,,,13.753416,7.1282215,7.9098129,8.1258621,,,-2.2728751,18.840046,.134923,4.8889503,1.7876401
4961,1,-1.0111524,47.979454,.19296525,1.0647064,159.33104,.042002242,,,,15.138752,6.6710224,6.6746216,6.7110519,,,-1.9620457,19.073265,.15119666,5.5482626,2.0154123
4962,0,-.6512844,48.747959,.19407976,1.2718551,160.69075,.049864184,,,,13.755156,7.1301022,7.9093094,8.1273346,,,-2.272598,18.841927,.13492583,4.8891602,1.7878857
4962,1,-1.011701,47.988991,.19294058,1.0638969,159.33919,.041994888,,,,15.141644,6.6712799,6.6740189,6.7099838,,,-1.9621115,19.074951,.15119794,5.5489922,2.0155907
4963,0,-.65111029,48.762852,.19406281,1.2743158,160.71217,.04986009,,,,13.756895,7.1319809,7.9087982,8.1287994,,,-2.2723207,18.843809,.13492864,4.889369,1.7881312
4963,1,-1.0122501,47.998516,.19291589,1.063089,159.34732,.041987553,,,,15.144533,6.6715355,6.6734161,6.7089157,,,-1.9621775,19.076635,.15119919,5.5497198,2.0157685
4964,0,-.65093684,48.777744,.19404583,1.2767767,160.73358,.049855981,,,,13.758631,7.1338577,7.908287,8.1302567,,,-2.2720437,18.845692,.13493145,4.889576,1.7883763
4964,1,-1.0127999,48.008041,.19289117,1.0622829,159.35544,.04198024,,,,15.147423,6.6717892,6.6728134,6.7078476,,,-1.9622439,19.078321,.15120044,5.5504484,2.0159464
4965,0,-.65076405,48.792641,.19402881,1.2792379,160.75499,.049851857,,,,13.760365,7.1357327,7.9077759,8.1317139,,,-2.2717667,18.847572,.13493423,4.8897829,1.7886214
4965,1,-1.0133502,48.017555,.19286643,1.0614786,159.36353,.041972946,,,,15.150307,6.6720409,6.6722183,6.7067871,,,-1.9623106,19.080006,.15120168,5.5511761,2.0161238
4966,0,-.65059191,48.807537,.19401176,1.2816992,160.7764,.049847711,,,,13.762102,7.1376076,7.9072647,8.1331711,,,-2.2714899,18.849455,.13493702,4.8899899,1.7888665
4966,1,-1.0139014,48.027065,.19284166,1.0606759,159.37161,.041965671,,,,15.153193,6.6722889,6.6716156,6.7057266,,,-1.9623775,19.081692,.1512029,5.5519047,2.0163012
4967,0,-.65042049,48.822433,.19399467,1.2841607,160.79781,.049843546,,,,13.763832,7.1394787,7.9067459,8.1346283,,,-2.2712131,18.851337,.13493979,4.8901958,1.7891116
4967,1,-1.0144529,48.036572,.19281688,1.059875,159.37967,.041958418,,,,15.156073,6.6725368,6.6710205,6.7046738,,,-1.9624448,19.083376,.15120411,5.5526314,2.0164781
4968,0,-.65024966,48.83733,.19397755,1.2866225,160.8192,.049839366,,,,13.765562,7.1413479,7.9062195,8.1360779,,,-2.2709363,18.85322,.13494255,4.8904009,1.7893567
4968,1,-1.0150052,48.04607,.19279207,1.0590758,159.38773,.041951183,,,,15.158953,6.672781,6.6704254,6.7036209,,,-1.9625124,19.08506,.15120532,5.55336,2.0166554
4969,0,-.65007955,48.852226,.1939604,1.2890844,160.84058,.049835168,,,,13.767292,7.1432171,7.9056931,8.1375198,,,-2.2706597,18.855103,.13494529,4.890605,1.7896018
4969,1,-1.0155581,48.055561,.19276725,1.0582783,159.39575,.041943967,,,,15.161833,6.6730232,6.669838,6.7025681,,,-1.9625802,19.086744,.15120651,5.5540876,2.0168319
4970,0,-.64991009,48.867123,.1939432,1.2915465,160.86197,.049830951,,,,13.769022,7.1450825,7.9051666,8.1389618,,,-2.2703831,18.856987,.13494803,4.8908091,1.7898464
4970,1,-1.0161117,48.065044,.19274241,1.0574827,159.40376,.04193677,,,,15.164709,6.6732635,6.6692429,6.7015228,,,-1.9626484,19.088428,.15120769,5.5548143,2.0170088
4971,0,-.64974129,48.882019,.19392598,1.2940087,160.88333,.049826719,,,,13.770744,7.1469479,7.9046402,8.1404037,,,-2.2701066,18.85887,.13495076,4.8910122,1.790091
4971,1,-1.0166658,48.074528,.19271754,1.0566888,159.41176,.041929591,,,,15.167585,6.6735039,6.6686554,6.7004776,,,-1.9627168,19.090111,.15120885,5.5555401,2.0171847
4972,0,-.64957315,48.896919,.19390871,1.296471,160.90471,.049822468,,,,13.772469,7.1488094,7.9041061,8.1418381,,,-2.26983,18.860752,.13495347,4.8912144,1.7903357
4972,1,-1.0172206,48.084,.19269265,1.0558968,159.41974,.041922435,,,,15.170456,6.6737385,6.6680679,6.6994324,,,-1.9627855,19.091795,.15121001,5.5562677,2.0173612
4973,0,-.64940566,48.911816,.19389141,1.2989334,160.92607,.049818195,,,,13.774191,7.150671,7.9035645,8.1432724,,,-2.2695537,18.862637,.13495618,4.8914175,1.7905807
4973,1,-1.017776,48.093468,.19266774,1.0551064,159.4277,.041915298,,,,15.173328,6.6739731,6.6674805,6.6983948,,,-1.9628545,19.093479,.15121114,5.5569935,2.0175376
4974,0,-.64923888,48.926716,.19387408,1.3013958,160.94743,.049813911,,,,13.775915,7.1525307,7.9030304,8.1447067,,,-2.2692776,18.864519,.13495888,4.8916187,1.7908249
4974,1,-1.0183321,48.102928,.19264281,1.0543178,159.43564,.041908178,,,,15.176197,6.6742058,6.6669006,6.6973572,,,-1.9629238,19.095161,.15121228,5.5577192,2.0177131
4975,0,-.64907277,48.941616,.1938567,1.3038582,160.96878,.049809605,,,,13.777632,7.1543884,7.9024887,8.1461334,,,-2.2690012,18.866404,.13496156,4.89182,1.7910695
4975,1,-1.0188887,48.112385,.19261786,1.0535311,159.44357,.041901082,,,,15.179068,6.6744366,6.6663132,6.6963272,,,-1.9629934,19.096844,.15121339,5.558445,2.017889
4976,0,-.6489073,48.956516,.1938393,1.3063207,160.99013,.04980528,,,,13.779352,7.1562443,7.9019394,8.1475601,,,-2.2687252,18.868286,.13496423,4.8920193,1.7913136
4976,1,-1.019446,48.121834,.19259289,1.0527462,159.45148,.041894,,,,15.181931,6.6746635,6.6657333,6.6952972,,,-1.9630634,19.098526,.15121451,5.5591717,2.0180645
4977,0,-.64874256,48.971416,.19382186,1.3087832,161.01146,.04980094,,,,13.781069,7.1580982,7.9013901,8.1489792,,,-2.2684491,18.870171,.13496689,4.8922195,1.7915578
4977,1,-1.0200039,48.131275,.1925679,1.0519632,159.45937,.041886941,,,,15.184797,6.6748886,6.6651535,6.6942749,,,-1.9631335,19.100208,.1512156,5.5598965,2.0182395
4978,0,-.64857841,48.986317,.19380438,1.3112454,161.03281,.049796581,,,,13.782782,7.1599483,7.9008408,8.1503983,,,-2.2681732,18.872055,.13496955,4.8924189,1.7918019
4978,1,-1.0205625,48.140713,.19254288,1.0511823,159.46724,.041879904,,,,15.187658,6.6751137,6.6645813,6.6932526,,,-1.9632039,19.101891,.15121669,5.5606222,2.0184145
4979,0,-.64841497,49.001217,.19378687,1.3137078,161.05412,.049792204,,,,13.784494,7.1617985,7.9002838,8.1518097,,,-2.2678974,18.87394,.13497218,4.8926163,1.7920461
4979,1,-1.0211217,48.150143,.19251785,1.0504031,159.4751,.041872881,,,,15.190519,6.6753349,6.6640015,6.6922302,,,-1.9632747,19.103573,.15121776,5.561347,2.0185895
4980,0,-.64825219,49.016121,.19376934,1.3161701,161.07544,.049787808,,,,13.786209,7.1636486,7.8997269,8.1532211,,,-2.2676215,18.875824,.13497481,4.8928137,1.7922902
4980,1,-1.0216814,48.159569,.19249278,1.0496259,159.48294,.041865882,,,,15.193378,6.6755543,6.6634293,6.6912155,,,-1.9633458,19.105255,.15121883,5.5620728,2.0187645
4981,0,-.64809012,49.031021,.19375175,1.3186322,161.09676,.049783394,,,,13.787918,7.1654949,7.8991699,8.1546326,,,-2.2673459,18.877708,.13497743,4.8930111,1.7925339
4981,1,-1.022242,48.168987,.1924677,1.0488504,159.49077,.041858897,,,,15.196234,6.6757717,6.6628571,6.6902008,,,-1.9634172,19.106936,.15121987,5.5627966,2.018939
4982,0,-.64792871,49.045925,.19373414,1.3210943,161.11806,.049778964,,,,13.789629,7.1673393,7.8986053,8.1560364,,,-2.2670701,18.879593,.13498004,4.8932066,1.792778
4982,1,-1.0228029,48.178398,.19244261,1.0480769,159.49858,.041851934,,,,15.199089,6.6759853,6.6622849,6.6891861,,,-1.9634887,19.108618,.15122092,5.5635214,2.0191135
4983,0,-.64776796,49.060825,.1937165,1.3235562,161.13936,.049774516,,,,13.791334,7.1691818,7.8980408,8.1574326,,,-2.2667947,18.881477,.13498263,4.8934031,1.7930217
4983,1,-1.0233645,48.187805,.1924175,1.0473051,159.50638,.04184499,,,,15.201942,6.676199,6.6617203,6.688179,,,-1.9635607,19.110298,.15122195,5.5642462,2.0192876
4984,0,-.64760786,49.075729,.19369882,1.326018,161.16066,.04977005,,,,13.793041,7.1710243,7.8974762,8.1588364,,,-2.2665191,18.883362,.13498522,4.8935976,1.7932653
4984,1,-1.0239269,48.197205,.19239235,1.0465353,159.51414,.041838069,,,,15.204792,6.6764107,6.6611481,6.6871719,,,-1.9636329,19.111979,.15122296,5.56497,2.0194616
4985,0,-.64744848,49.090633,.19368111,1.3284795,161.18195,.049765565,,,,13.794748,7.172863,7.896904,8.1602325,,,-2.2662437,18.885248,.1349878,4.8937931,1.793509
4985,1,-1.0244898,48.2066,.1923672,1.0457672,159.52191,.041831162,,,,15.207644,6.6766205,6.6605835,6.6861725,,,-1.9637054,19.113659,.15122397,5.5656939,2.0196352
4986,0,-.64728981,49.105537,.19366334,1.330941,161.20322,.049761064,,,,13.796448,7.1746998,7.8963242,8.1616211,,,-2.2659683,18.887133,.13499036,4.8939867,1.7937522
4986,1,-1.0250533,48.215988,.19234201,1.045001,159.52965,.041824277,,,,15.210491,6.6768265,6.6600189,6.685173,,,-1.9637783,19.115339,.15122497,5.5664177,2.0198092
4987,0,-.64713174,49.120441,.19364557,1.3334022,161.2245,.049756542,,,,13.798151,7.1765366,7.895752,8.1630096,,,-2.2656929,18.889019,.13499291,4.8941793,1.7939959
4987,1,-1.0256175,48.225368,.19231682,1.0442367,159.53737,.041817408,,,,15.213339,6.6770306,6.6594543,6.6841736,,,-1.9638513,19.11702,.15122595,5.5671415,2.0199823
4988,0,-.64697438,49.135345,.19362774,1.3358631,161.24576,.049752008,,,,13.79985,7.1783695,7.8951721,8.1643906,,,-2.2654178,18.890903,.13499546,4.894372,1.794239
4988,1,-1.0261822,48.234745,.1922916,1.0434743,159.54507,.041810561,,,,15.216185,6.6772346,6.6588974,6.6831818,,,-1.9639246,19.1187,.15122692,5.5678644,2.0201559
4989,0,-.64681768,49.150249,.19360989,1.3383238,161.26701,.049747452,,,,13.80155,7.1802025,7.8945847,8.1657715,,,-2.2651427,18.89279,.13499799,4.8945646,1.7944822
4989,1,-1.0267476,48.244114,.19226636,1.0427138,159.55276,.041803733,,,,15.219027,6.6774349,6.6583328,6.6821899,,,-1.9639983,19.120378,.15122788,5.5685863,2.020329
4990,0,-.6466617,49.165154,.193592,1.3407843,161.28827,.049742881,,,,13.803246,7.1820316,7.8939972,8.1671524,,,-2.2648678,18.894676,.13500051,4.8947554,1.7947254
4990,1,-1.0273136,48.253475,.19224109,1.041955,159.56044,.041796923,,,,15.221865,6.6776314,6.6577759,6.6811981,,,-1.9640722,19.122059,.15122883,5.5693102,2.0205016
4991,0,-.64650637,49.180058,.19357409,1.3432444,161.30951,.049738288,,,,13.804941,7.1838608,7.8934097,8.1685257,,,-2.2645926,18.896561,.13500303,4.8949461,1.7949686
4991,1,-1.0278802,48.262833,.19221582,1.0411983,159.5681,.041790131,,,,15.224705,6.6778297,6.6572189,6.6802139,,,-1.9641465,19.123737,.15122977,5.5700331,2.0206742
4992,0,-.64635175,49.194965,.19355613,1.3457043,161.33075,.049733683,,,,13.806635,7.1856861,7.8928223,8.169899,,,-2.2643178,18.898447,.13500553,4.8951368,1.7952118
4992,1,-1.0284474,48.272186,.19219051,1.0404434,159.57574,.041783359,,,,15.227543,6.6780243,6.6566696,6.6792297,,,-1.9642211,19.125416,.15123069,5.570755,2.0208468
4993,0,-.64619774,49.209869,.19353813,1.3481637,161.35199,.049729057,,,,13.808327,7.1875114,7.8922272,8.1712646,,,-2.2640431,18.900333,.13500802,4.8953266,1.7954545
4993,1,-1.0290153,48.281528,.19216518,1.0396904,159.58337,.041776605,,,,15.230379,6.678215,6.6561127,6.6782532,,,-1.9642959,19.127094,.15123162,5.5714779,2.0210195
4994,0,-.64604449,49.224773,.19352011,1.3506229,161.3732,.049724415,,,,13.810019,7.1893349,7.8916321,8.1726303,,,-2.2637682,18.90222,.1350105,4.8955145,1.7956972
